Date,County,State,HISP,POP,Total Pop,Proportion Hisp
7/1/2017,Crane,Texas,Non-Hispanic,1724,4713,0.365796732
7/1/2015,Hidalgo,Texas,Hispanic,772373,841061,0.918331726
7/1/2015,Hidalgo,Texas,Non-Hispanic,68688,841061,0.081668274
7/1/2010,Chambers,Texas,Hispanic,6748,35446,0.190374090
7/1/2010,Chambers,Texas,Non-Hispanic,28698,35446,0.809625910
7/1/2014,Ward,Texas,Hispanic,5956,11574,0.514601693
7/1/2014,Ward,Texas,Non-Hispanic,5618,11574,0.485398307
7/1/2011,Nolan,Texas,Hispanic,5217,15145,0.344470122
7/1/2011,Nolan,Texas,Non-Hispanic,9928,15145,0.655529878
7/1/2012,Comal,Texas,Hispanic,29611,114836,0.257854680
7/1/2012,Comal,Texas,Non-Hispanic,85225,114836,0.742145320
7/1/2018,Kinney,Texas,Hispanic,2266,3767,0.601539687
7/1/2018,Kinney,Texas,Non-Hispanic,1501,3767,0.398460313
7/1/2015,Montgomery,Texas,Hispanic,123534,536124,0.230420574
7/1/2015,Montgomery,Texas,Non-Hispanic,412590,536124,0.769579426
7/1/2017,Shackelford,Texas,Hispanic,386,3305,0.116792738
7/1/2017,Shackelford,Texas,Non-Hispanic,2919,3305,0.883207262
7/1/2017,Jeff Davis,Texas,Hispanic,777,2271,0.342140026
7/1/2017,Jeff Davis,Texas,Non-Hispanic,1494,2271,0.657859974
7/1/2013,Polk,Texas,Hispanic,6522,45539,0.143217901
7/1/2013,Polk,Texas,Non-Hispanic,39017,45539,0.856782099
7/1/2016,Lipscomb,Texas,Hispanic,1179,3499,0.336953415
7/1/2016,Lipscomb,Texas,Non-Hispanic,2320,3499,0.663046585
7/1/2012,Motley,Texas,Hispanic,199,1197,0.166248956
7/1/2012,Motley,Texas,Non-Hispanic,998,1197,0.833751044
7/1/2011,Llano,Texas,Hispanic,1635,19069,0.085741255
7/1/2011,Llano,Texas,Non-Hispanic,17434,19069,0.914258745
7/1/2010,Houston,Texas,Hispanic,2368,23681,0.099995777
7/1/2010,Houston,Texas,Non-Hispanic,21313,23681,0.900004223
7/1/2013,Ochiltree,Texas,Hispanic,5527,10711,0.516011577
7/1/2013,Ochiltree,Texas,Non-Hispanic,5184,10711,0.483988423
7/1/2011,Upshur,Texas,Hispanic,2718,39730,0.068411780
7/1/2011,Upshur,Texas,Non-Hispanic,37012,39730,0.931588220
7/1/2018,Ellis,Texas,Hispanic,47809,179436,0.266440402
7/1/2018,Ellis,Texas,Non-Hispanic,131627,179436,0.733559598
7/1/2017,Bexar,Texas,Hispanic,1180223,1958841,0.602510873
7/1/2017,Bexar,Texas,Non-Hispanic,778618,1958841,0.397489127
7/1/2015,Atascosa,Texas,Hispanic,30742,48349,0.635835281
7/1/2015,Atascosa,Texas,Non-Hispanic,17607,48349,0.364164719
7/1/2012,Lubbock,Texas,Hispanic,94283,285972,0.329693117
7/1/2012,Lubbock,Texas,Non-Hispanic,191689,285972,0.670306883
7/1/2014,Lamar,Texas,Hispanic,3614,49417,0.073132728
7/1/2014,Lamar,Texas,Non-Hispanic,45803,49417,0.926867272
7/1/2015,Brewster,Texas,Hispanic,3987,9136,0.436405429
7/1/2015,Brewster,Texas,Non-Hispanic,5149,9136,0.563594571
7/1/2017,Terrell,Texas,Hispanic,440,820,0.536585366
7/1/2017,Terrell,Texas,Non-Hispanic,380,820,0.463414634
7/1/2016,Gillespie,Texas,Hispanic,6052,26259,0.230473362
7/1/2016,Gillespie,Texas,Non-Hispanic,20207,26259,0.769526638
7/1/2014,Bailey,Texas,Hispanic,4329,6970,0.621090387
7/1/2014,Bailey,Texas,Non-Hispanic,2641,6970,0.378909613
7/1/2010,Presidio,Texas,Hispanic,6565,7876,0.833544947
7/1/2010,Presidio,Texas,Non-Hispanic,1311,7876,0.166455053
7/1/2010,Coke,Texas,Hispanic,597,3319,0.179873456
7/1/2010,Coke,Texas,Non-Hispanic,2722,3319,0.820126544
7/1/2017,Newton,Texas,Hispanic,501,13930,0.035965542
7/1/2017,Newton,Texas,Non-Hispanic,13429,13930,0.964034458
7/1/2017,Angelina,Texas,Hispanic,19488,87711,0.222184219
7/1/2017,Angelina,Texas,Non-Hispanic,68223,87711,0.777815781
7/1/2010,Hunt,Texas,Hispanic,11793,86384,0.136518337
7/1/2010,Hunt,Texas,Non-Hispanic,74591,86384,0.863481663
7/1/2014,Madison,Texas,Hispanic,3111,13869,0.224313217
7/1/2014,Madison,Texas,Non-Hispanic,10758,13869,0.775686783
7/1/2012,Jim Hogg,Texas,Hispanic,4902,5280,0.928409091
7/1/2012,Jim Hogg,Texas,Non-Hispanic,378,5280,0.071590909
7/1/2011,Matagorda,Texas,Hispanic,14303,36684,0.389897503
7/1/2011,Matagorda,Texas,Non-Hispanic,22381,36684,0.610102497
7/1/2018,Crockett,Texas,Hispanic,2320,3499,0.663046585
7/1/2018,Crockett,Texas,Non-Hispanic,1179,3499,0.336953415
7/1/2018,Yoakum,Texas,Hispanic,5747,8591,0.668955884
7/1/2018,Yoakum,Texas,Non-Hispanic,2844,8591,0.331044116
7/1/2013,Fisher,Texas,Hispanic,1036,3873,0.267492900
7/1/2013,Fisher,Texas,Non-Hispanic,2837,3873,0.732507100
7/1/2014,Crane,Texas,Hispanic,3066,4904,0.625203915
7/1/2014,Crane,Texas,Non-Hispanic,1838,4904,0.374796085
7/1/2016,Glasscock,Texas,Hispanic,510,1363,0.374174615
7/1/2016,Glasscock,Texas,Non-Hispanic,853,1363,0.625825385
7/1/2013,Hamilton,Texas,Hispanic,931,8240,0.112985437
7/1/2013,Hamilton,Texas,Non-Hispanic,7309,8240,0.887014563
7/1/2012,Tom Green,Texas,Hispanic,41723,113300,0.368252427
7/1/2012,Tom Green,Texas,Non-Hispanic,71577,113300,0.631747573
7/1/2013,Terrell,Texas,Hispanic,450,891,0.505050505
7/1/2013,Terrell,Texas,Non-Hispanic,441,891,0.494949495
7/1/2017,Kent,Texas,Hispanic,149,760,0.196052632
7/1/2017,Kent,Texas,Non-Hispanic,611,760,0.803947368
7/1/2016,Madison,Texas,Hispanic,3211,14122,0.227375726
7/1/2016,Madison,Texas,Non-Hispanic,10911,14122,0.772624274
7/1/2017,Starr,Texas,Hispanic,61892,64267,0.963044797
7/1/2017,Starr,Texas,Non-Hispanic,2375,64267,0.036955203
7/1/2017,Falls,Texas,Hispanic,4050,17403,0.232718497
7/1/2017,Falls,Texas,Non-Hispanic,13353,17403,0.767281503
7/1/2010,Kent,Texas,Hispanic,123,812,0.151477833
7/1/2010,Kent,Texas,Non-Hispanic,689,812,0.848522167
7/1/2011,Glasscock,Texas,Hispanic,391,1238,0.315831987
7/1/2011,Glasscock,Texas,Non-Hispanic,847,1238,0.684168013
7/1/2015,Real,Texas,Hispanic,871,3297,0.264179557
7/1/2015,Real,Texas,Non-Hispanic,2426,3297,0.735820443
7/1/2018,Motley,Texas,Hispanic,226,1234,0.183144246
7/1/2018,Motley,Texas,Non-Hispanic,1008,1234,0.816855754
7/1/2014,Cooke,Texas,Hispanic,6494,38771,0.167496325
7/1/2014,Cooke,Texas,Non-Hispanic,32277,38771,0.832503675
7/1/2012,Karnes,Texas,Hispanic,7574,14860,0.509690444
7/1/2012,Karnes,Texas,Non-Hispanic,7286,14860,0.490309556
7/1/2012,Leon,Texas,Hispanic,2284,16747,0.136382636
7/1/2012,Leon,Texas,Non-Hispanic,14463,16747,0.863617364
7/1/2012,Terrell,Texas,Hispanic,454,921,0.492942454
7/1/2012,Terrell,Texas,Non-Hispanic,467,921,0.507057546
7/1/2012,Shelby,Texas,Hispanic,4483,26075,0.171927133
7/1/2012,Shelby,Texas,Non-Hispanic,21592,26075,0.828072867
7/1/2011,Colorado,Texas,Hispanic,5598,20806,0.269057003
7/1/2011,Colorado,Texas,Non-Hispanic,15208,20806,0.730942997
7/1/2010,Armstrong,Texas,Hispanic,124,1902,0.065194532
7/1/2010,Armstrong,Texas,Non-Hispanic,1778,1902,0.934805468
7/1/2018,Somervell,Texas,Hispanic,1646,9016,0.182564330
7/1/2018,Somervell,Texas,Non-Hispanic,7370,9016,0.817435670
7/1/2012,Cooke,Texas,Hispanic,6362,38722,0.164299365
7/1/2012,Cooke,Texas,Non-Hispanic,32360,38722,0.835700635
7/1/2017,Kleberg,Texas,Hispanic,22728,31152,0.729583975
7/1/2017,Kleberg,Texas,Non-Hispanic,8424,31152,0.270416025
7/1/2012,Polk,Texas,Hispanic,6360,45520,0.139718805
7/1/2012,Polk,Texas,Non-Hispanic,39160,45520,0.860281195
7/1/2012,Wheeler,Texas,Hispanic,1444,5592,0.258226037
7/1/2012,Wheeler,Texas,Non-Hispanic,4148,5592,0.741773963
7/1/2013,Blanco,Texas,Hispanic,2051,10648,0.192618332
7/1/2013,Blanco,Texas,Non-Hispanic,8597,10648,0.807381668
7/1/2013,Childress,Texas,Hispanic,2035,7054,0.288488801
7/1/2013,Childress,Texas,Non-Hispanic,5019,7054,0.711511199
7/1/2010,Panola,Texas,Hispanic,1969,23772,0.082828538
7/1/2010,Panola,Texas,Non-Hispanic,21803,23772,0.917171462
7/1/2015,Comanche,Texas,Hispanic,3629,13389,0.271043394
7/1/2015,Comanche,Texas,Non-Hispanic,9760,13389,0.728956606
7/1/2017,Hansford,Texas,Hispanic,2623,5483,0.478387744
7/1/2017,Hansford,Texas,Non-Hispanic,2860,5483,0.521612256
7/1/2016,Henderson,Texas,Hispanic,9938,80129,0.124025010
7/1/2016,Henderson,Texas,Non-Hispanic,70191,80129,0.875974990
7/1/2012,Lavaca,Texas,Hispanic,3349,19529,0.171488555
7/1/2012,Lavaca,Texas,Non-Hispanic,16180,19529,0.828511445
7/1/2016,Houston,Texas,Hispanic,2455,22915,0.107135064
7/1/2016,Houston,Texas,Non-Hispanic,20460,22915,0.892864936
7/1/2012,Jefferson,Texas,Hispanic,45895,251604,0.182409660
7/1/2012,Jefferson,Texas,Non-Hispanic,205709,251604,0.817590340
7/1/2010,Harris,Texas,Hispanic,1681653,4107828,0.409377657
7/1/2010,Harris,Texas,Non-Hispanic,2426175,4107828,0.590622343
7/1/2016,Wheeler,Texas,Hispanic,1486,5529,0.268764695
7/1/2016,Wheeler,Texas,Non-Hispanic,4043,5529,0.731235305
7/1/2011,Ochiltree,Texas,Hispanic,5159,10443,0.494015130
7/1/2011,Ochiltree,Texas,Non-Hispanic,5284,10443,0.505984870
7/1/2012,Hays,Texas,Hispanic,61012,168518,0.362050345
7/1/2012,Hays,Texas,Non-Hispanic,107506,168518,0.637949655
7/1/2014,Karnes,Texas,Hispanic,7868,14913,0.527593375
7/1/2014,Karnes,Texas,Non-Hispanic,7045,14913,0.472406625
7/1/2014,Mason,Texas,Hispanic,997,4096,0.243408203
7/1/2014,Mason,Texas,Non-Hispanic,3099,4096,0.756591797
7/1/2014,Hansford,Texas,Hispanic,2529,5562,0.454692557
7/1/2014,Hansford,Texas,Non-Hispanic,3033,5562,0.545307443
7/1/2010,Donley,Texas,Hispanic,324,3734,0.086770220
7/1/2010,Donley,Texas,Non-Hispanic,3410,3734,0.913229780
7/1/2010,Aransas,Texas,Hispanic,5703,23182,0.246009835
7/1/2010,Aransas,Texas,Non-Hispanic,17479,23182,0.753990165
7/1/2012,Fisher,Texas,Hispanic,1020,3852,0.264797508
7/1/2012,Fisher,Texas,Non-Hispanic,2832,3852,0.735202492
7/1/2013,Hardeman,Texas,Hispanic,884,4066,0.217412691
7/1/2013,Hardeman,Texas,Non-Hispanic,3182,4066,0.782587309
7/1/2010,Sabine,Texas,Hispanic,359,10873,0.033017566
7/1/2010,Sabine,Texas,Non-Hispanic,10514,10873,0.966982434
7/1/2017,Medina,Texas,Hispanic,26070,50210,0.519219279
7/1/2017,Medina,Texas,Non-Hispanic,24140,50210,0.480780721
7/1/2015,Denton,Texas,Hispanic,148378,779528,0.190343387
7/1/2015,Denton,Texas,Non-Hispanic,631150,779528,0.809656613
7/1/2015,Coke,Texas,Hispanic,680,3227,0.210722033
7/1/2015,Coke,Texas,Non-Hispanic,2547,3227,0.789277967
7/1/2013,Shackelford,Texas,Hispanic,376,3379,0.111275525
7/1/2013,Shackelford,Texas,Non-Hispanic,3003,3379,0.888724475
7/1/2013,Austin,Texas,Hispanic,7193,28684,0.250766978
7/1/2013,Austin,Texas,Non-Hispanic,21491,28684,0.749233022
7/1/2015,Wood,Texas,Hispanic,4166,43119,0.096616341
7/1/2015,Wood,Texas,Non-Hispanic,38953,43119,0.903383659
7/1/2010,Dallas,Texas,Hispanic,910336,2372327,0.383731248
7/1/2010,Dallas,Texas,Non-Hispanic,1461991,2372327,0.616268752
7/1/2011,Dickens,Texas,Hispanic,690,2400,0.2875
7/1/2011,Dickens,Texas,Non-Hispanic,1710,2400,0.7125
7/1/2014,Angelina,Texas,Hispanic,18590,87599,0.212217034
7/1/2014,Angelina,Texas,Non-Hispanic,69009,87599,0.787782966
7/1/2014,Edwards,Texas,Hispanic,1058,1904,0.555672269
7/1/2014,Edwards,Texas,Non-Hispanic,846,1904,0.444327731
7/1/2016,Knox,Texas,Hispanic,1258,3733,0.336994374
7/1/2016,Knox,Texas,Non-Hispanic,2475,3733,0.663005626
7/1/2017,Brazoria,Texas,Hispanic,111063,362700,0.306211745
7/1/2017,Brazoria,Texas,Non-Hispanic,251637,362700,0.693788255
7/1/2011,Loving,Texas,Hispanic,19,95,0.2
7/1/2011,Loving,Texas,Non-Hispanic,76,95,0.8
7/1/2017,Dawson,Texas,Hispanic,7352,12766,0.575904747
7/1/2017,Dawson,Texas,Non-Hispanic,5414,12766,0.424095253
7/1/2011,Parmer,Texas,Hispanic,6273,10278,0.610332750
7/1/2011,Parmer,Texas,Non-Hispanic,4005,10278,0.389667250
7/1/2013,Fayette,Texas,Hispanic,4844,24729,0.195883376
7/1/2013,Fayette,Texas,Non-Hispanic,19885,24729,0.804116624
7/1/2013,McLennan,Texas,Hispanic,59873,241477,0.247944939
7/1/2013,McLennan,Texas,Non-Hispanic,181604,241477,0.752055061
7/1/2012,Hall,Texas,Hispanic,1106,3267,0.338536884
7/1/2012,Hall,Texas,Non-Hispanic,2161,3267,0.661463116
7/1/2018,Bell,Texas,Hispanic,89922,355642,0.252844152
7/1/2018,Bell,Texas,Non-Hispanic,265720,355642,0.747155848
7/1/2014,Galveston,Texas,Hispanic,73848,313426,0.235615424
7/1/2014,Galveston,Texas,Non-Hispanic,239578,313426,0.764384576
7/1/2010,Hansford,Texas,Hispanic,2434,5601,0.434565256
7/1/2010,Hansford,Texas,Non-Hispanic,3167,5601,0.565434744
7/1/2010,Angelina,Texas,Hispanic,17256,86905,0.198561648
7/1/2010,Angelina,Texas,Non-Hispanic,69649,86905,0.801438352
7/1/2010,Austin,Texas,Hispanic,6684,28362,0.235667442
7/1/2010,Austin,Texas,Non-Hispanic,21678,28362,0.764332558
7/1/2013,Guadalupe,Texas,Hispanic,52309,142909,0.366030131
7/1/2013,Guadalupe,Texas,Non-Hispanic,90600,142909,0.633969869
7/1/2018,Glasscock,Texas,Hispanic,534,1388,0.384726225
7/1/2018,Glasscock,Texas,Non-Hispanic,854,1388,0.615273775
7/1/2012,Collin,Texas,Hispanic,124733,836154,0.149174674
7/1/2012,Collin,Texas,Non-Hispanic,711421,836154,0.850825326
7/1/2013,Bee,Texas,Hispanic,18874,32812,0.575216384
7/1/2013,Bee,Texas,Non-Hispanic,13938,32812,0.424783616
7/1/2016,Loving,Texas,Hispanic,23,117,0.196581197
7/1/2016,Loving,Texas,Non-Hispanic,94,117,0.803418803
7/1/2012,Grayson,Texas,Hispanic,14397,121854,0.118149589
7/1/2012,Grayson,Texas,Non-Hispanic,107457,121854,0.881850411
7/1/2018,Reagan,Texas,Hispanic,2576,3741,0.688585940
7/1/2018,Reagan,Texas,Non-Hispanic,1165,3741,0.311414060
7/1/2016,Dallam,Texas,Hispanic,3306,7293,0.453311394
7/1/2016,Dallam,Texas,Non-Hispanic,3987,7293,0.546688606
7/1/2017,Edwards,Texas,Hispanic,1075,1941,0.553838228
7/1/2017,Edwards,Texas,Non-Hispanic,866,1941,0.446161772
7/1/2015,Kaufman,Texas,Hispanic,22422,114140,0.196442965
7/1/2015,Kaufman,Texas,Non-Hispanic,91718,114140,0.803557035
7/1/2010,Colorado,Texas,Hispanic,5480,20872,0.262552702
7/1/2010,Colorado,Texas,Non-Hispanic,15392,20872,0.737447298
7/1/2015,Hudspeth,Texas,Hispanic,2788,3539,0.787793162
7/1/2015,Hudspeth,Texas,Non-Hispanic,751,3539,0.212206838
7/1/2013,Henderson,Texas,Hispanic,9148,78639,0.116329048
7/1/2013,Henderson,Texas,Non-Hispanic,69491,78639,0.883670952
7/1/2018,Jones,Texas,Hispanic,5500,19817,0.277539486
7/1/2018,Jones,Texas,Non-Hispanic,14317,19817,0.722460514
7/1/2014,Young,Texas,Hispanic,3231,18278,0.176769887
7/1/2014,Young,Texas,Non-Hispanic,15047,18278,0.823230113
7/1/2015,Donley,Texas,Hispanic,356,3392,0.104952830
7/1/2015,Donley,Texas,Non-Hispanic,3036,3392,0.895047170
7/1/2016,Hemphill,Texas,Hispanic,1368,4098,0.333821376
7/1/2016,Hemphill,Texas,Non-Hispanic,2730,4098,0.666178624
7/1/2013,Medina,Texas,Hispanic,23917,47247,0.506212035
7/1/2013,Medina,Texas,Non-Hispanic,23330,47247,0.493787965
7/1/2011,Kinney,Texas,Hispanic,2002,3607,0.555031882
7/1/2011,Kinney,Texas,Non-Hispanic,1605,3607,0.444968118
7/1/2010,Newton,Texas,Hispanic,413,14448,0.028585271
7/1/2010,Newton,Texas,Non-Hispanic,14035,14448,0.971414729
7/1/2018,Duval,Texas,Hispanic,9993,11212,0.891277203
7/1/2018,Duval,Texas,Non-Hispanic,1219,11212,0.108722797
7/1/2014,Howard,Texas,Hispanic,14864,36602,0.406098027
7/1/2014,Howard,Texas,Non-Hispanic,21738,36602,0.593901973
7/1/2017,Cochran,Texas,Hispanic,1669,2853,0.584998247
7/1/2017,Cochran,Texas,Non-Hispanic,1184,2853,0.415001753
7/1/2014,San Jacinto,Texas,Hispanic,3346,27051,0.123692285
7/1/2014,San Jacinto,Texas,Non-Hispanic,23705,27051,0.876307715
7/1/2014,Floyd,Texas,Hispanic,3386,5947,0.569362704
7/1/2014,Floyd,Texas,Non-Hispanic,2561,5947,0.430637296
7/1/2015,Williamson,Texas,Hispanic,121998,507104,0.240577870
7/1/2015,Williamson,Texas,Non-Hispanic,385106,507104,0.759422130
7/1/2015,Calhoun,Texas,Hispanic,10538,21906,0.481055419
7/1/2015,Calhoun,Texas,Non-Hispanic,11368,21906,0.518944581
7/1/2017,Stephens,Texas,Hispanic,2218,9307,0.238315247
7/1/2017,Stephens,Texas,Non-Hispanic,7089,9307,0.761684753
7/1/2011,Burnet,Texas,Hispanic,8856,43206,0.204971532
7/1/2011,Burnet,Texas,Non-Hispanic,34350,43206,0.795028468
7/1/2014,Lipscomb,Texas,Hispanic,1146,3553,0.322544329
7/1/2014,Lipscomb,Texas,Non-Hispanic,2407,3553,0.677455671
7/1/2016,Live Oak,Texas,Hispanic,4754,12029,0.395211572
7/1/2016,Live Oak,Texas,Non-Hispanic,7275,12029,0.604788428
7/1/2013,Cameron,Texas,Hispanic,371315,417705,0.888940760
7/1/2013,Cameron,Texas,Non-Hispanic,46390,417705,0.111059240
7/1/2017,Ector,Texas,Hispanic,95121,157173,0.605199366
7/1/2017,Ector,Texas,Non-Hispanic,62052,157173,0.394800634
7/1/2018,Leon,Texas,Hispanic,2593,17270,0.150144760
7/1/2018,Leon,Texas,Non-Hispanic,14677,17270,0.849855240
7/1/2013,Red River,Texas,Hispanic,847,12496,0.067781690
7/1/2013,Red River,Texas,Non-Hispanic,11649,12496,0.932218310
7/1/2013,Kerr,Texas,Hispanic,12523,49775,0.251592165
7/1/2013,Kerr,Texas,Non-Hispanic,37252,49775,0.748407835
7/1/2010,Lipscomb,Texas,Hispanic,997,3283,0.303685653
7/1/2010,Lipscomb,Texas,Non-Hispanic,2286,3283,0.696314347
7/1/2011,Kerr,Texas,Hispanic,12115,49617,0.244170345
7/1/2011,Kerr,Texas,Non-Hispanic,37502,49617,0.755829655
7/1/2014,Oldham,Texas,Hispanic,311,2069,0.150314161
7/1/2014,Oldham,Texas,Non-Hispanic,1758,2069,0.849685839
7/1/2015,Cherokee,Texas,Hispanic,11592,51594,0.224677288
7/1/2015,Cherokee,Texas,Non-Hispanic,40002,51594,0.775322712
7/1/2011,Knox,Texas,Hispanic,1177,3721,0.316312819
7/1/2011,Knox,Texas,Non-Hispanic,2544,3721,0.683687181
7/1/2016,Parmer,Texas,Hispanic,6161,9815,0.627712685
7/1/2016,Parmer,Texas,Non-Hispanic,3654,9815,0.372287315
7/1/2015,Wilbarger,Texas,Hispanic,3747,13067,0.286752889
7/1/2015,Wilbarger,Texas,Non-Hispanic,9320,13067,0.713247111
7/1/2010,Burleson,Texas,Hispanic,3191,17236,0.185135762
7/1/2010,Burleson,Texas,Non-Hispanic,14045,17236,0.814864238
7/1/2011,Jeff Davis,Texas,Hispanic,766,2282,0.335670465
7/1/2011,Jeff Davis,Texas,Non-Hispanic,1516,2282,0.664329535
7/1/2015,Culberson,Texas,Hispanic,1684,2256,0.746453901
7/1/2015,Culberson,Texas,Non-Hispanic,572,2256,0.253546099
7/1/2010,Polk,Texas,Hispanic,6037,45447,0.132836051
7/1/2010,Polk,Texas,Non-Hispanic,39410,45447,0.867163949
7/1/2016,Haskell,Texas,Hispanic,1703,5796,0.293823326
7/1/2016,Haskell,Texas,Non-Hispanic,4093,5796,0.706176674
7/1/2018,Wheeler,Texas,Hispanic,1328,5191,0.255827394
7/1/2018,Wheeler,Texas,Non-Hispanic,3863,5191,0.744172606
7/1/2018,Lubbock,Texas,Hispanic,110466,307412,0.359341860
7/1/2018,Lubbock,Texas,Non-Hispanic,196946,307412,0.640658140
7/1/2017,Erath,Texas,Hispanic,8926,41862,0.213224404
7/1/2017,Erath,Texas,Non-Hispanic,32936,41862,0.786775596
7/1/2017,Bee,Texas,Hispanic,19216,32599,0.589465935
7/1/2017,Bee,Texas,Non-Hispanic,13383,32599,0.410534065
7/1/2017,Castro,Texas,Hispanic,5035,7760,0.648840206
7/1/2017,Castro,Texas,Non-Hispanic,2725,7760,0.351159794
7/1/2015,Collin,Texas,Hispanic,137871,915665,0.150569258
7/1/2015,Collin,Texas,Non-Hispanic,777794,915665,0.849430742
7/1/2015,Panola,Texas,Hispanic,1998,23665,0.084428481
7/1/2015,Panola,Texas,Non-Hispanic,21667,23665,0.915571519
7/1/2011,Lamb,Texas,Hispanic,7405,14056,0.526821286
7/1/2011,Lamb,Texas,Non-Hispanic,6651,14056,0.473178714
7/1/2011,Webb,Texas,Hispanic,244852,255981,0.956524117
7/1/2011,Webb,Texas,Non-Hispanic,11129,255981,0.043475883
7/1/2013,Comal,Texas,Hispanic,31035,118591,0.261697768
7/1/2013,Comal,Texas,Non-Hispanic,87556,118591,0.738302232
7/1/2018,Maverick,Texas,Hispanic,55672,58485,0.951902197
7/1/2018,Maverick,Texas,Non-Hispanic,2813,58485,0.048097803
7/1/2011,Gonzales,Texas,Hispanic,9541,19760,0.482844130
7/1/2011,Gonzales,Texas,Non-Hispanic,10219,19760,0.517155870
7/1/2012,Comanche,Texas,Hispanic,3622,13723,0.263936457
7/1/2012,Comanche,Texas,Non-Hispanic,10101,13723,0.736063543
7/1/2011,Cameron,Texas,Hispanic,365504,413291,0.884374448
7/1/2011,Cameron,Texas,Non-Hispanic,47787,413291,0.115625552
7/1/2014,Liberty,Texas,Hispanic,15990,78056,0.204852926
7/1/2014,Liberty,Texas,Non-Hispanic,62066,78056,0.795147074
7/1/2012,Sterling,Texas,Hispanic,434,1191,0.364399664
7/1/2012,Sterling,Texas,Non-Hispanic,757,1191,0.635600336
7/1/2013,Bandera,Texas,Hispanic,3565,20560,0.173394942
7/1/2013,Bandera,Texas,Non-Hispanic,16995,20560,0.826605058
7/1/2011,Roberts,Texas,Hispanic,75,926,0.080993521
7/1/2011,Roberts,Texas,Non-Hispanic,851,926,0.919006479
7/1/2010,Nolan,Texas,Hispanic,5124,15247,0.336066111
7/1/2010,Nolan,Texas,Non-Hispanic,10123,15247,0.663933889
7/1/2018,Sherman,Texas,Hispanic,1352,3079,0.439103605
7/1/2018,Sherman,Texas,Non-Hispanic,1727,3079,0.560896395
7/1/2017,Fayette,Texas,Hispanic,5340,25176,0.212106768
7/1/2017,Fayette,Texas,Non-Hispanic,19836,25176,0.787893232
7/1/2015,Harrison,Texas,Hispanic,8410,66710,0.126068056
7/1/2015,Harrison,Texas,Non-Hispanic,58300,66710,0.873931944
7/1/2013,Zapata,Texas,Hispanic,13497,14403,0.937096438
7/1/2013,Zapata,Texas,Non-Hispanic,906,14403,0.062903562
7/1/2012,Crane,Texas,Hispanic,2626,4527,0.580075105
7/1/2012,Crane,Texas,Non-Hispanic,1901,4527,0.419924895
7/1/2015,Menard,Texas,Hispanic,762,2134,0.357075914
7/1/2015,Menard,Texas,Non-Hispanic,1372,2134,0.642924086
7/1/2015,Marion,Texas,Hispanic,403,10135,0.039763197
7/1/2015,Marion,Texas,Non-Hispanic,9732,10135,0.960236803
7/1/2014,Dallas,Texas,Hispanic,992566,2520434,0.393807574
7/1/2014,Dallas,Texas,Non-Hispanic,1527868,2520434,0.606192426
7/1/2011,Van Zandt,Texas,Hispanic,4969,52495,0.094656634
7/1/2011,Van Zandt,Texas,Non-Hispanic,47526,52495,0.905343366
7/1/2014,Wharton,Texas,Hispanic,16345,41124,0.397456473
7/1/2014,Wharton,Texas,Non-Hispanic,24779,41124,0.602543527
7/1/2011,Marion,Texas,Hispanic,343,10477,0.032738379
7/1/2011,Marion,Texas,Non-Hispanic,10134,10477,0.967261621
7/1/2013,Burnet,Texas,Hispanic,9354,43580,0.214639743
7/1/2013,Burnet,Texas,Non-Hispanic,34226,43580,0.785360257
7/1/2014,Concho,Texas,Hispanic,2308,4104,0.562378168
7/1/2014,Concho,Texas,Non-Hispanic,1796,4104,0.437621832
7/1/2011,Henderson,Texas,Hispanic,8753,78792,0.111089958
7/1/2011,Henderson,Texas,Non-Hispanic,70039,78792,0.888910042
7/1/2015,Hansford,Texas,Hispanic,2670,5647,0.472817425
7/1/2015,Hansford,Texas,Non-Hispanic,2977,5647,0.527182575
7/1/2018,Clay,Texas,Hispanic,684,10456,0.065416985
7/1/2018,Clay,Texas,Non-Hispanic,9772,10456,0.934583015
7/1/2010,Eastland,Texas,Hispanic,2680,18594,0.144132516
7/1/2010,Eastland,Texas,Non-Hispanic,15914,18594,0.855867484
7/1/2015,Brazos,Texas,Hispanic,53937,216450,0.249189189
7/1/2015,Brazos,Texas,Non-Hispanic,162513,216450,0.750810811
7/1/2014,Tom Green,Texas,Hispanic,44458,116327,0.382181265
7/1/2014,Tom Green,Texas,Non-Hispanic,71869,116327,0.617818735
7/1/2010,Fisher,Texas,Hispanic,1007,3973,0.253460861
7/1/2010,Fisher,Texas,Non-Hispanic,2966,3973,0.746539139
7/1/2011,Austin,Texas,Hispanic,6940,28599,0.242665827
7/1/2011,Austin,Texas,Non-Hispanic,21659,28599,0.757334173
7/1/2012,Liberty,Texas,Hispanic,14720,76371,0.192743319
7/1/2012,Liberty,Texas,Non-Hispanic,61651,76371,0.807256681
7/1/2014,Stonewall,Texas,Hispanic,219,1388,0.157780980
7/1/2014,Stonewall,Texas,Non-Hispanic,1169,1388,0.842219020
7/1/2017,Orange,Texas,Hispanic,6528,84936,0.076857869
7/1/2017,Orange,Texas,Non-Hispanic,78408,84936,0.923142131
7/1/2010,Rockwall,Texas,Hispanic,12610,78907,0.159808382
7/1/2010,Rockwall,Texas,Non-Hispanic,66297,78907,0.840191618
